IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_828,Fingerprint_826,Fingerprint_822,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_697,Fingerprint_687,Fingerprint_677,Fingerprint_646,Fingerprint_644,Fingerprint_629,Fingerprint_617,Fingerprint_611,REC_R_HSA_141409,REC_R_HSA_141409_EXP,GO_0030878,GO_0030878_EXP,CLS_average_ploidy,EXP_PIM2,EXP_STK24,EXP_STK19,Predicted IC50,Validation
0.773926,907000,1046,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,1.5482281563,4
1.57385,907051,1046,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,2.3238717348,7
2.32165,908130,1046,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,1.4878712355,7
0.528369,909735,1046,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,1.2281683708,2
2.805871,910691,1046,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,2.0089505225,9
3.530317,924187,1046,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,3.4471020596,7
3.995363,1240127,1046,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,4.0606124236,10
0.890941,1240174,1046,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,0.7571432588,10
2.129866,907000,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,2.5218464026,4
2.598934,907051,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,3.2371594027,5
0.40133,908130,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,2.0685685667,9
2.885305,909735,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,2.2266531205,2
3.624982,910691,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,2.9030378189,6
4.549733,924187,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,3.6720359477,4
4.142186,1240127,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,3.875154331,3
2.853696,1240174,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,2.5658321149,5
1.371105,907000,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,2.0700283546,8
1.541723,907051,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,1.8552591056,10
0.983443,908130,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,1.5337815802,8
1.78115,909735,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,1.3625441259,6
3.447262,910691,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,1.9712168527,10
3.822205,924187,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,2.9098014919,9
1.006259,1240174,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,1.065772774,9
2.990814,907000,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,2.6350495777,1
3.519809,907051,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,3.5559205118,6
2.13598,908130,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,2.7228345827,3
3.458023,909735,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,2.4647301354,1
4.46005,910691,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,3.0354508787,1
4.661775,924187,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,3.8430961507,3
2.631424,1240127,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,3.7951525222,7
2.296836,1240174,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,3.5102479661,8
1.596743,907000,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,0.7169907518,1
1.702524,907051,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,1.0706915947,3
0.09627,908130,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,0.5326172178,1
2.224287,909735,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,0.3402953166,4
-0.96618,910691,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,0.998067239,7
1.256677,924187,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,2.1543244487,4
1.145436,1240127,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,1.775627885,4
2.672145,907000,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,3.5860756384,8
1.945006,907051,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,3.0024576623,1
1.090398,908130,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,3.1413893382,1
2.050923,909735,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,2.1500022703,10
4.092615,910691,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,3.3169404302,10
5.073953,924187,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,4.6822859676,2
4.835334,1240127,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,4.3469530297,1
-2.219758,907000,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,-2.976324888,8
-2.740485,907051,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,-3.142201326,7
-3.528629,908130,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,-3.457264169,7
-2.507826,909735,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,-2.723557237,3
-3.300334,910691,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,-3.07252305,3
-1.209053,924187,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,-1.972558478,4
-1.105295,1240127,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,-2.106002358,9
-5.347594,1240174,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,-3.406681464,8
0.706812,907000,1059,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,-0.401549359,10
-0.058405,907051,1059,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,0.3461379976,8
-2.000144,908130,1059,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,-0.383807549,5
0.111195,909735,1059,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,-0.181489972,6
-1.30367,910691,1059,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,-0.35047448,8
1.07881,924187,1059,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,1.4257407053,3
0.712695,1240127,1059,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,1.1629698167,2
1.554855,1240174,1059,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,0.4209752099,8
-0.216379,907000,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,0.1570381821,2
1.125777,907051,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,0.0596307864,1
-0.636479,908130,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,0.2528329656,3
1.3117,909735,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,-0.225282482,2
1.714454,910691,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,0.9652911025,8
0.645199,924187,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,1.1292510032,3
-0.468975,1240127,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,0.817642915,9
-0.92534,1240174,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,0.1420462479,8
3.910913,907000,1061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,4.0897460084,3
3.328103,907051,1061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,3.853292245,8
3.879911,908130,1061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,3.8595146691,5
4.582369,910691,1061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,4.3135838263,4
5.466023,924187,1061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,5.1476642033,4
5.058477,1240127,1061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,5.1178747652,6
4.470797,907000,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,3.8938715138,8
3.827448,907051,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,3.6652650139,2
4.620851,908130,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,3.6117104288,4
3.565173,909735,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,3.1843624573,5
5.066171,910691,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,4.0624715335,5
4.94244,910781,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,3.5258206277,7
3.738978,924187,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,4.8327277443,5
5.074415,1240127,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,4.8860717114,10
3.046767,1240174,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,3.1119211654,10
1.571659,907000,1142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,2.446676598,5
1.195718,907051,1142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,2.7011058489,7
0.772827,908130,1142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,1.8673700907,3
0.34452,909735,1142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,1.3640781412,5
1.836927,910691,1142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,1.933982269,9
2.9458,1240127,1142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,3.797424239,5
2.359845,1240174,1142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,1.8217027804,4
3.661514,907000,1143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,4.1024915679,7
2.834862,907051,1143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,4.0434944583,6
3.354213,908130,1143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,3.7568917773,4
2.40969,909735,1143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,1.9643113496,1
4.208371,910691,1143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,3.6014198136,3
3.852622,930082,1143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,2.7179069853,9
5.552964,1240127,1143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,4.9155723627,4
3.720634,1240174,1143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,3.0288001468,4
3.58033,907000,1158,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,4.4554348722,10
4.116611,907051,1158,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,5.1055717517,2
3.593207,908130,1158,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,4.0995493153,3
1.464914,909735,1158,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,2.2992163844,6
3.710596,910691,1158,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,3.614756972,4
3.056966,930082,1158,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,2.9764709327,2
5.589552,1240127,1158,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,6.0085041022,10
3.726303,1240174,1158,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,3.678823567,7
0.594967,907000,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,2.0700283546,5
0.826513,907051,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,1.8552591056,6
0.295604,908130,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,1.5337815802,5
0.018965,909735,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,1.3625441259,8
0.494351,910691,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,1.9712168527,10
1.576614,1240127,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,3.0731859366,1
1.182704,1240174,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,1.065772774,8
2.991862,907000,1164,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,2.8750940994,10
2.901395,907051,1164,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,3.5963317143,8
2.824846,908130,1164,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,2.7422968537,2
1.046128,909735,1164,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,0.9221384895,7
3.698672,910691,1164,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,2.5405207695,6
1.744936,930082,1164,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,2.056295668,5
5.4366,1240127,1164,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,4.3142715861,2
3.332309,1240174,1164,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,2.3368474312,10
4.529046,907000,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,3.5022146099,1
4.681879,907051,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,3.4382396322,5
3.48846,908130,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,3.1594086157,7
