IC50,Cancer,Drug,From_Sanger,Fingerprint_826,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_797,Fingerprint_791,Fingerprint_776,Fingerprint_714,Fingerprint_710,Fingerprint_697,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_673,Fingerprint_667,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_363,GO_0030336_EXP,EXP_IRAK3,EXP_BRD4,PKA_137_POL_X_Fingerprint_576,EXP_BRD4_X_EXP_MYC,EXP_BRD4_X_EXP_NUMA1,EXP_IRAK3_X_EXP_IL1RAP,EXP_MAP2K7_X_EXP_PIK3CG,Predicted IC50,Validation
4.133335,930298,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,3.617167371,7
-1.734507,1240212,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,-0.121145272,4
-0.227664,1298134,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,0.1769213851,2
2.552072,687505,185,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,1.8596377425,3
3.526167,687506,185,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,2.9840647016,8
3.932033,724839,185,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,3.8312129226,6
2.310162,906824,185,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,1.325727858,3
1.185144,906843,185,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,2.0859911796,7
1.808537,907068,185,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,1.977339327,7
2.916571,930297,185,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,3.8751016358,2
4.104985,930298,185,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,3.9013020665,7
-0.03645,1240212,185,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,1.8271014713,9
2.043614,1298134,185,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,2.3173604572,6
3.003176,687505,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,3.7310053402,9
3.128979,687506,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,3.9467994227,3
4.804491,724839,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.9570779615,5.4131136837,0,46.246534785,32.952153584,15.868346125,12.638631606,3.8629959017,7
4.102468,906824,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,3.7226262036,8
3.895354,906843,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,4.2277263081,3
5.119153,907068,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,4.3132059792,2
4.344903,930297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,4.9762787348,4
5.607513,930298,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,4.6849575664,7
4.155313,1240212,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.1566702035,5.687384494,0,53.078990442,35.290054041,11.791803995,13.040814464,4.0104268173,9
4.1333,1298134,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,3.9401646793,1
5.011305,687505,193,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,4.1839211789,10
5.63005,687506,193,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,6.0726714853,6
5.692233,724839,193,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,6.3208965412,1
4.445297,906824,193,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,4.3933394153,9
5.205849,906843,193,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,4.9645618261,9
5.660291,907068,193,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,4.5180023742,2
5.963508,930297,193,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,6.3208493672,3
6.361376,930298,193,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,6.3207357821,10
5.456301,1240212,193,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,4.3953095026,1
5.425444,1298134,193,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,5.5551380285,7
2.597623,687505,199,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,2.7867388615,2
4.624473,687506,199,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,3.7112783447,2
2.890058,724839,199,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,3.1415520246,6
3.449077,906824,199,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,2.6404932256,10
2.269821,906843,199,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,3.5047527165,5
4.738248,907068,199,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,3.7938711731,3
4.086657,930297,199,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,4.7736467201,5
5.193105,930298,199,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,4.8850760286,3
2.966943,1240212,199,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,3.5471676131,3
2.692478,1298134,199,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,3.3082995716,4
0.574251,687505,202,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,0.7626919241,2
2.040698,687506,202,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,2.6394338161,3
2.492725,724839,202,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,2.2115790253,4
2.763089,906824,202,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,-1.15362601,1
1.258671,906843,202,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,1.7399707431,2
2.694981,907068,202,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,2.4842187749,10
3.254031,930297,202,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,3.2562108806,6
3.110517,930298,202,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,3.1312579569,10
2.222787,1240212,202,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,2.305127914,7
2.521511,1298134,202,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,2.2439075736,2
2.841568,687505,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,3.1477404093,10
3.157581,687506,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,3.8534087105,6
5.804207,724839,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,5.5559825643,5
1.477136,906824,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,2.7508156106,1
2.89494,906843,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,3.3046417275,9
2.746652,907068,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,3.376346917,5
5.650836,930297,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,5.3645553483,4
5.881639,930298,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,5.12701055,2
3.216975,1240212,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,3.6088479706,3
2.990309,1298134,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,3.7399783096,3
3.993438,687505,206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,3.1900569201,1
4.562514,687506,206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,3.7616147853,5
4.855703,724839,206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,5.2570063792,9
4.190955,906824,206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,3.2750538568,5
4.029512,906843,206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,3.2660081169,9
3.886452,907068,206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,3.345480036,5
4.871932,930297,206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,5.0815113345,4
4.867348,930298,206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,4.9836674074,10
4.073714,1240212,206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,3.479609107,3
3.990408,1298134,206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,3.5672925556,6
0.650754,687505,207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,1.5292090625,7
1.924017,687506,207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,1.8291903604,5
3.139016,724839,207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,3.2157161265,7
2.690548,906824,207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,1.3152588643,9
0.764485,906843,207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,1.5877886444,3
2.640126,907068,207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,2.0873974817,4
5.328522,930297,207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,3.5682800833,10
3.626397,930298,207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,3.6949542353,9
1.404647,1240212,207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,1.3822317873,8
1.253536,1298134,207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,1.4355724132,6
1.69378,687505,219,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,0.3940797959,10
2.965403,687506,219,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,2.1456832906,1
5.500237,724839,219,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,5.3798126818,6
-1.330513,906824,219,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,-0.211371279,5
1.039623,906843,219,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,0.8220576817,8
0.136551,907068,219,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,1.3807707178,9
3.081061,930297,219,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,4.0576418592,9
5.799859,930298,219,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,4.6382292851,7
1.433342,1240212,219,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,1.6516273801,2
2.408237,1298134,219,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,1.8423231301,2
3.834897,687505,221,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,4.1816033405,7
5.041724,687506,221,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,5.1489702334,5
6.135891,724839,221,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,5.6480004866,9
2.614261,906824,221,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,2.7492882793,7
4.118125,906843,221,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,4.5884508837,3
5.094307,907068,221,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,4.7045670935,3
6.031049,930297,221,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,5.7978246837,4
5.755121,930298,221,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,6.1326301004,9
4.523712,1240212,221,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,4.5639711755,7
3.659255,1298134,221,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,61.640784461,36.02603409,11.504159524,13.234659277,4.8250347988,9
3.549005,687505,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,3.3782014768,3.0252558276,5.6090773638,0,65.371679042,34.58928315,9.7083996281,14.675089467,3.0785369941,3
4.275758,687506,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,3.4793992429,5.4320796759,0,59.117976019,34.530745112,13.83750445,11.895041789,4.186222195,3
5.508661,724839,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,3.9570779615,5.4131136837,-1.4,46.246534785,32.952153584,15.868346125,12.638631606,5.8974522791,5
0.906536,906824,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,67.4144993,40.018278184,11.497666944,14.487923201,1.729081838,6
3.433021,906843,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2.9478359226,5.5199455439,0,67.36996948,33.681930667,12.839859693,13.417610905,3.4784948416,8
3.750612,907068,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,3.6321368395,5.6125055083,0,66.465517602,35.487811896,13.820833047,12.999983849,3.5738613345,2
4.705321,930297,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4.8521131365,5.3820524088,0,47.802494887,34.755374895,19.154756444,12.104093275,3.6246590443,3
5.431336,930298,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4.2284266226,5.0044916562,0,53.548462103,32.261758846,18.211828114,11.407227195,5.3889707113,4
3.335941,1240212,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,53.078990442,35.290054041,11.791803995,13.040814464,2.0006628317,1
