IC50,Cancer,Drug,PKA_172_ASA_X_Fingerprint_644,PKA_280_CSV_X_Fingerprint_644,EXP_COQ8A_X_EXP_PDSS1,EXP_PRKAA2_X_EXP_TP53,EXP_SRC_X_EXP_ARRB2,EXP_SRC_X_EXP_CASP8,EXP_SRC_X_EXP_FN1,EXP_STK11_X_EXP_ATIC,GO_0032212_X_GO_0043066,Predicted IC50,Validation
0.6304558021,1240216,1032,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,6
3.716143,1240217,1032,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,9
3.9907658118,1298146,1032,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,5
-1.514981484,1298151,1032,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,10
2.1191638892,907057,1014,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,5
0.6877452956,907071,1014,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,4
0.8435163755,909719,1014,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,9
-0.548339,909736,1014,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,2
1.2987155354,909737,1014,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,3
1.1426828271,909738,1014,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,4
1.2471046363,910850,1014,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,10
2.227483,1240159,1014,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,2
0.6319691643,1240160,1014,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,2
2.0632459485,1240216,1014,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,10
1.318793,1240217,1014,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,8
2.2035751422,1298146,1014,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,3
-0.82049785,1298151,1014,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,4
