IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,MOT_2D_beta8strand,MUT_CDC42BPB,MUT_FGFR2_EXP,MUT_MAP3K9_EXP,MUT_NPR2,MUT_NPR2_EXP,MUT_ULK4,CNV_PTK2_gain,REC_R_HSA_176298_EXP,REC_R_HSA_380311_CSV,PWY_R_HSA_1250196_EXP,PWY_R_HSA_1266738_CSV,PWY_R_HSA_193648_CSV,PWY_R_HSA_373755,PWY_R_HSA_68877_CSV,PWY_R_HSA_73894_EXP,GO_0002053_EXP,GO_0007283_CSV,GO_0042060,GO_0043524,GO_0048813,GO_0050798,SFAM_TSSK,EXP_EPHB6,EXP_MAP3K12,EXP_PRKCG,EXP_PAK3,EXP_SIK2,EXP_PASK,EXP_IGF1R,EXP_WNK4,PKA_104_ENG_X_Fingerprint_818,PKA_104_VOL_X_Fingerprint_644,PKA_105_POL_X_Fingerprint_791,PKA_115_EXP_X_Fingerprint_643,PKA_115_HYD_X_Fingerprint_576,PKA_124_POL_X_Fingerprint_791,PKA_145_ASA_X_Fingerprint_696,PKA_145_EXP_X_Fingerprint_696,PKA_157_HYD_X_Fingerprint_696,PKA_162_HYD_X_Fingerprint_576,PKA_162_VOL_X_Fingerprint_576,PKA_192_ASA_X_Fingerprint_643,PKA_192_VOL_X_Fingerprint_643,PKA_240_POL_X_Fingerprint_576,EXP_GRK3_X_EXP_OR10H3,EXP_GRK3_X_EXP_OR52I1,EXP_GRK3_X_EXP_OR5M9,EXP_RIPK3_X_EXP_FADD,EXP_SYK_X_EXP_CLEC7A,EXP_SYK_X_EXP_STAT5A,EXP_SYK_X_EXP_TLN1,PWY_R_HSA_109606_EXP_X_PWY_R_HSA_418594_EXP,PWY_R_HSA_162906_X_PWY_R_HSA_69620,PWY_R_HSA_2187338_EXP_X_PWY_R_HSA_69273_EXP,GO_0006355_EXP_X_GO_0031397_EXP,GO_0007411_X_GO_0034446,GO_0009615_EXP_X_GO_0070373_EXP,GO_0018108_X_GO_0090002,GO_0030155_X_GO_1901796,GO_0043254_EXP_X_GO_0043406_EXP,Predicted IC50,Validation
2.304829,906844,253,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5425760809,0,0,0,0,0,0,0,0,1,0,0,0,6.9660404784,3.9935349319,3.1154436506,3.1549497654,4.1654271861,5.0176717292,4.4348170714,2.8749949746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.756915828,18.230124864,19.38413151,18.992536448,28.041158397,36.806906035,43.03912879,0,0,0,0,1,0,0,0,0,2.6382767824,6
3.07506,906812,152,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.178430696,0,0,0,0,0,0,0,3.8546026547,3.4823429827,3.2122513846,3.1417491662,4.3741028047,4.5092482412,4.8679873994,2.8992583303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.133293824,10.854866731,10.644270948,21.417846284,8.9998635431,11.029256064,15.23624903,0,0,0,0,0,0,0,0,0,3.3200223579,9
3.328077,749711,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2249086224,3.105042331,3.280185472,3.617051823,4.3351031059,4.4042592037,2.917731246,2.9567255508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.372053698,12.50753755,12.442207534,25.957367165,21.462135796,24.87791635,14.997359296,0,0,0,0,0,0,0,0,0,3.2282322749,4
2.535459,749715,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0489007833,2.9395998904,3.302863538,3.3254243993,4.3914341894,4.2790178663,5.174086424,3.0489435542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.179944861,11.817803584,11.815020902,23.734558574,14.018097268,34.601217849,24.436664591,0,0,0,0,0,0,0,0,0,2.6798402353,9
5.093198,924240,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.831336,0.632105,1,0,9.578193468,0,0.823976,0,0,0,0,0,3.3626915153,3.5091029542,3.2929279331,3.3342505266,4.0786836544,4.4790316673,4.5416751315,5.1863054991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.899995115,9.3878381958,11.134833737,34.29907166,9.2806922623,11.952839838,13.922570011,0,0,0,0,0,0,0,0,0,5.3422244544,2
3.854648,910948,304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.706277,1,1,0,0,0,5.9246733677,4.0908234016,3.247984012,3.1769013349,4.3184694508,4.6071314728,3.3234008093,3.1649797746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.973020081,11.394720435,10.77172347,21.237560287,9.7646594824,11.193849616,14.5527116,0,0,0,0,0,0,0,0,0,4.718558642,2
3.6826667405,749717,1014,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.833567,0,0,0,0,0.833567,0,0,1.623285,0,3,0,0,0,3.1564023623,3.3776156033,3.1943787018,3.1210505897,4.2488504859,4.2380663768,4.3415457902,3.1252425012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.588789189,13.470559202,13.206631287,21.800343201,15.150238868,22.324773331,19.689731935,0,0,0,0,0,0,0,0,0,3.9036164267,8
3.65499,946359,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.29754,0,0,0,3.5332953274,4.1577292737,0,1,1,1,0,0,4.0776189235,3.1851297775,3.3987970633,3.4189612907,4.1787118168,4.5830480231,5.0381075251,3.136024292,0,0,0,3.0425144615,0.65,0,0,0,0,0,0,0,0,-1.8,9.947698721,8.5400514976,9.4418107082,24.245172292,16.162280349,18.307423229,19.223673482,0,0,0,0,0,0,0,1,0,3.1422481148,4
5.220323,909778,178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3595636552,0,1,0,0,0,0,3.1414368884,3.3675542792,3.5408128705,3.164356259,3.7978911982,4.4565740665,3.4087984895,2.985736403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.185355081,9.6490466138,9.9726440866,29.443844379,12.199731455,11.842735914,12.165864901,0,0,0,0,0,0,0,0,0,5.2587533973,3
4.24273,907045,1019,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.70925,0,0,0,0,0,0.790263,0,1,0,0,0,3.2276833326,3.2084051927,3.2926216917,3.13870324,3.9324102927,3.8736577096,4.0093441727,7.2930018986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.305950097,9.0478393227,9.3648758514,23.901394828,9.2898589887,11.153629779,10.507729051,0,0,0,0,0,0,0,0,0,3.4766270299,7
-2.493129,909256,1057,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.7438427469,0,0,0,0,0,0,0,1,0,0,0,1,4.9567786481,2.9840274988,3.2115009656,3.2404682811,4.173155721,4.958213665,3.3384038779,2.8704571751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25779386,15.536010483,16.734921873,22.042506029,21.866113676,22.914153555,24.721862872,0,1,0,50.581408328,1,24.492368045,2,0,0,-2.145022306,10
2.984837,749710,1038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3.4816911235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3185826133,2.9996791651,3.2613558719,3.0777875191,4.3733548782,4.618865047,4.2494738212,2.8756369718,0,0,0,0,0,0,1.8,8.1462881771,0,0,0,0,0,0,14.695237493,12.417500552,13.002662142,24.328845618,14.525753491,24.780857945,21.017274291,0,0,0,0,0,0,0,0,0,2.4138362318,8
1.337503,909256,329,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.7438427469,0,0,0,0,0,0,0,1,0,0,0,1,4.9567786481,2.9840274988,3.2115009656,3.2404682811,4.173155721,4.958213665,3.3384038779,2.8704571751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25779386,15.536010483,16.734921873,22.042506029,21.866113676,22.914153555,24.721862872,0,1,0,50.581408328,1,24.492368045,2,0,0,2.5081541244,10
2.625929,946359,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.29754,0,0,0,3.5332953274,4.1577292737,0,1,1,1,0,0,4.0776189235,3.1851297775,3.3987970633,3.4189612907,4.1787118168,4.5830480231,5.0381075251,3.136024292,0,0,0,3.0425144615,0.65,0,0,0,0,0,0,0,0,-1.8,9.947698721,8.5400514976,9.4418107082,24.245172292,16.162280349,18.307423229,19.223673482,0,0,0,0,0,0,0,1,0,2.4525916579,9
2.46156,749716,38,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438323,0,0,0,0,0,0,0,0,0,0,0,3.7522302436,3.3734940905,3.3966364248,3.6788421359,3.7941087045,4.2601794475,3.5521434442,3.1468346177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.442285655,11.921041055,11.326684088,24.221754115,11.232768271,12.541926445,12.588365539,0,0,0,0,0,0,0,0,0,2.7145071089,3
2.640733,749716,330,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.438323,0,0,0,0,0,0,0,0,0,0,0,3.7522302436,3.3734940905,3.3966364248,3.6788421359,3.7941087045,4.2601794475,3.5521434442,3.1468346177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.442285655,11.921041055,11.326684088,24.221754115,11.232768271,12.541926445,12.588365539,0,0,0,0,0,0,0,0,0,3.4098944811,9
2.098399,1290905,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,3.1959557893,3.2284287252,3.217966342,3.9107803123,4.1455546591,4.3641648593,4.7894039096,2.9808327242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.388908703,11.143538899,12.371790787,24.716680698,15.513511382,21.140148813,19.635477989,0,0,0,0,0,0,0,0,0,2.1235156795,10
2.91036,908151,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3.2214327207,2.9426406728,3.3541533356,3.1014435663,4.3880125001,4.1483378576,3.4760114815,3.1867768347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.760065979,15.302616016,16.482860782,21.657687404,14.293288019,16.477274911,15.906606139,0,0,0,22.867464758,0,0,0,0,0,2.0363071715,2
3.464186,946359,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.29754,0,0,0,3.5332953274,4.1577292737,0,1,1,1,0,0,4.0776189235,3.1851297775,3.3987970633,3.4189612907,4.1787118168,4.5830480231,5.0381075251,3.136024292,0,0,0,3.0425144615,0.65,0,0,0,0,0,0,0,0,-1.8,9.947698721,8.5400514976,9.4418107082,24.245172292,16.162280349,18.307423229,19.223673482,0,0,0,0,0,0,0,1,0,2.8300387732,10
3.063584,1290798,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835172,0,0,0,0,0,2.7120864773,3.0576672189,3.2722484161,3.142165785,3.9978370316,3.9446703438,3.5385788296,2.9911911812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.335341061,8.8315335095,8.8719182713,25.435145598,15.445426043,18.429024832,22.593210002,0,0,0,0,0,0,0,0,0,3.4198407558,7
0.666277,906851,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,3.9972639317,0,0,0,0,0,0,0,6.1809377907,0,0,0,0,0,0,0,0,0,0,0,0,2.8923831174,3.6172218784,3.3318047783,3.1242687915,4.0339663765,4.1397901517,4.9254308114,3.181474444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.755530758,9.8098102659,10.529351798,23.232560093,9.1568728244,18.023679585,16.310910562,0,0,0,19.10353452,0,0,0,0,0,1.2661184427,5
6.137654,909778,279,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3595636552,0,1,0,0,0,0,3.1414368884,3.3675542792,3.5408128705,3.164356259,3.7978911982,4.4565740665,3.4087984895,2.985736403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.185355081,9.6490466138,9.9726440866,29.443844379,12.199731455,11.842735914,12.165864901,0,0,0,0,0,0,0,0,0,5.1943083725,1
5.528034,908122,230,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0509201518,0,0,0,0,0,0,1,3.1942800368,3.1929792419,3.145263083,3.2305508519,4.2327432133,3.7493690985,3.3954630653,3.0729575264,0,0.6,0,0,0,0,0,0,0,-1.42,-14.5,0,0,0,13.237284573,11.409284038,12.549858122,25.874108959,8.7051471259,11.426026258,14.243767775,0,1,0,0,0,0,0,0,0,5.0432550967,5
6.606265,924240,292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.831336,0.632105,1,0,9.578193468,0,0.823976,0,0,0,0,0,3.3626915153,3.5091029542,3.2929279331,3.3342505266,4.0786836544,4.4790316673,4.5416751315,5.1863054991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.899995115,9.3878381958,11.134833737,34.29907166,9.2806922623,11.952839838,13.922570011,0,0,0,0,0,0,0,0,0,6.4486458681,2
2.602293,1290905,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,3.1959557893,3.2284287252,3.217966342,3.9107803123,4.1455546591,4.3641648593,4.7894039096,2.9808327242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.388908703,11.143538899,12.371790787,24.716680698,15.513511382,21.140148813,19.635477989,0,0,0,0,0,0,0,0,0,3.3235518102,9
1.133128,905960,219,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,3.3783773107,0,0,0,0,0,0,0,0,0,0,0,5.9152356892,0,0,1,0,0,0,0,3.1175436087,3.1853169966,3.254000965,3.109808918,4.0326284163,4.0673691343,3.6068147868,3.4680149988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.276971242,9.7236146414,10.841908471,25.961922618,8.5503358157,19.097038439,17.144203681,0,1,0,0,0,10.367359781,1,0,0,1.0961679118,7
3.400776,908121,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4631941541,0.841378,0,0,0,5.9221739941,0,0,0,0,0,0,0,3.7257575609,3.076681571,3.2529690537,3.1057240383,4.1819802353,4.3412523845,4.362304674,3.0345494516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.058177316,12.774842871,13.298867801,29.761103906,11.696654278,12.733326711,16.873111563,0,0,0,0,1,0,0,0,0,3.8875137955,3
2.480995,907048,275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,3.695946343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788489,0,0,0,0,1,6.2887474171,3.0092684646,3.3343198137,3.0165565138,4.3270365226,4.3307564601,3.5685197114,2.9064315425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.85582374,10.093445185,10.088743139,25.689690828,16.71348752,16.888961238,20.004820513,0,0,0,0,0,0,0,0,0,2.4758854464,4
5.823393,749710,253,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.4816911235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3185826133,2.9996791651,3.2613558719,3.0777875191,4.3733548782,4.618865047,4.2494738212,2.8756369718,0,0,0,0,0,0,1.8,8.1462881771,0,0,0,0,0,0,14.695237493,12.417500552,13.002662142,24.328845618,14.525753491,24.780857945,21.017274291,0,0,0,0,0,0,0,0,0,5.0077295502,1
2.807391,749712,1142,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.480185,0.810793,0,0,7.7636549205,0,0.831479,0,0,0,0,0,3.2197405116,3.5905487178,3.2660987834,3.2272018637,4.054982507,3.9604657113,3.3998922076,3.2475918573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.256890731,13.15498909,14.259648733,26.182665525,10.482874539,11.327114977,16.295910313,0,0,0,0,0,0,0,0,0,2.2754030723,6
3.117848,1290922,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2548911131,4.0936479847,0,0,1,0,0,0,5.1172814714,3.6211484971,3.3584528186,3.2563929585,4.2897656247,3.6650880283,4.5356245436,3.1001978064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.130437752,9.875665453,9.5536435443,30.87263868,11.0615345,18.028010069,11.688691881,0,0,0,0,0,0,0,0,26.006852828,3.0526317251,9
4.004313,906801,1029,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3.2670641507,0,0,0,0,0,0.824886,0,2,0,5.8338085826,0,0,0,0,0,0,0,3.5425441968,3.3284598588,3.3045836914,3.0299149741,4.1901545637,4.1550541969,4.9168190692,3.0712562864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.057740355,8.6524876773,8.4675315804,23.28593947,13.99418582,16.706166605,17.401336445,0,0,0,0,0,0,0,2,0,3.4268499344,3
4.527669,910910,199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.798032,0,0.746166,0.746166,0,0,11.824999272,0,0,0,0,0,0,0,3.0779615408,3.5977587079,3.299945304,2.9819082181,4.4682331975,3.8940011801,4.9373410672,3.0678321449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9059728125,9.3185928963,9.6881194057,25.703774807,11.103853975,15.565778087,13.435400252,11.141596442,0,14.835146662,0,0,0,0,0,0,4.3382300202,5
