IC50,Cancer,Drug,SDOM_subdomainXI_EXP,PWY_R_HSA_2029480,PWY_R_HSA_449147,GO_0038083,FAM_Other_CSV,EXP_TRIM66,EXP_STKLD1,Predicted IC50,Validation
-3.34305,1298526,1057,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,10
-2.681659,1298533,1057,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,3
1.463958,1298534,1057,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,10
-0.898917,724870,1059,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,7
1.721394,753624,1059,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,7
-0.071158,906693,1059,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,3
1.599561,906821,1059,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,3
0.499394,907285,1059,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,9
-0.145473,907286,1059,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,8
1.067292,909904,1059,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,8
-0.367391,910546,1059,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,2
0.64337,925348,1059,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,3
-0.314913,1240219,1059,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,1
-0.658985,1290797,1059,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,5
-0.519221,1298141,1059,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,2
0.416932,1298216,1059,0,0,0,0,0,5.4289218151,3.2517140881,2.2508302412,2
-0.175743,1298219,1059,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,7
0.508257,1298475,1059,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,1
-0.058457,1298476,1059,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,4
-0.474298,1298526,1059,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,8
0.262361,1298533,1059,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,2
2.868377,1298534,1059,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,4
-4.442616,724870,1060,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,3
-2.788332,753624,1060,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,3
-1.110239,906693,1060,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,9
-1.347938,906821,1060,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,1
-3.720509,907285,1060,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,2
-4.131554,907286,1060,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,10
2.613002,909904,1060,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,5
-3.158093,910546,1060,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,8
-1.224134,925348,1060,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,5
-4.136983,1240219,1060,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,1
-1.592203,1290797,1060,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,9
-3.116634,1298141,1060,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,4
0.06404,1298216,1060,0,0,0,0,0,5.4289218151,3.2517140881,2.2508302412,9
-2.73622,1298219,1060,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,6
-4.335446,1298475,1060,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,8
-1.897118,1298476,1060,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,5
-2.527216,1298526,1060,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,1
-2.901118,1298533,1060,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,9
-0.522564,1298534,1060,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,5
3.010827,724870,1061,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,1
4.685412,753624,1061,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,6
4.508066,906693,1061,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,3
3.342879,906821,1061,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,4
4.338938,907285,1061,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,2
4.302321,907286,1061,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,8
4.798993,909904,1061,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,8
0.784601,910546,1061,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,10
4.889577,925348,1061,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,1
4.157143,1240219,1061,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,2
3.841949,1290797,1061,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,10
4.754888,1298141,1061,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,9
3.027547,1298216,1061,0,0,0,0,0,5.4289218151,3.2517140881,2.2508302412,3
4.733594,1298219,1061,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,5
4.265635,1298475,1061,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,1
4.255876,1298476,1061,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,1
4.603167,1298526,1061,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,9
3.451492,1298533,1061,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,9
3.577187,1298534,1061,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,9
3.754275,724869,1129,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,9
4.067525,724870,1129,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,3
3.598833,753624,1129,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,1
5.140893,906693,1129,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,3
4.557492,906821,1129,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,3
4.101281,907285,1129,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,8
4.98139,907286,1129,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,7
4.438901,909904,1129,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,7
3.560844,910546,1129,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,7
5.509441,910907,1129,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,6
3.956439,925347,1129,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,2
4.41804,925348,1129,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,2
2.914404,1240201,1129,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,4
2.582578,1240208,1129,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,5
4.140517,1240218,1129,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,5
3.393781,1240219,1129,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,3
3.573953,1290797,1129,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,6
5.278635,1298141,1129,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,4
5.040945,1298216,1129,0,0,0,0,0,5.4289218151,3.2517140881,2.2508302412,3
4.812769,1298219,1129,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,7
3.539965,1298475,1129,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,2
3.723773,1298476,1129,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,6
3.224298,1298526,1129,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,7
4.075545,1298533,1129,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,1
6.39434,1298534,1129,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,1
1.90044,753624,1142,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,7
1.726964,907285,1142,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,1
0.472003,907286,1142,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,2
2.62701,1240218,1142,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,2
2.552685,1298141,1142,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,4
1.84553,1298475,1142,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,3
0.856881,1298533,1142,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,6
3.441907,1298534,1142,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,1
5.222061,753624,1143,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,3
1.959769,907285,1143,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,7
0.952092,907286,1143,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,4
2.509594,1240218,1143,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,2
4.64143,1298141,1143,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,4
3.873384,1298475,1143,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,9
1.902258,1298533,1143,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,4
4.353169,1298534,1143,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,9
5.247568,753624,1158,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,1
3.815246,907285,1158,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,6
2.832832,907286,1158,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,8
3.931775,1240218,1158,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,9
4.62382,1298141,1158,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,9
3.507862,1298475,1158,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,5
4.087429,1298533,1158,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,5
5.643098,1298534,1158,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,4
2.759306,753624,1161,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,7
0.860109,907285,1161,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,9
0.89953,907286,1161,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,2
2.237685,1240218,1161,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,8
4.136388,1298141,1161,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,3
1.672334,1298475,1161,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,10
0.624355,1298533,1161,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,3
2.549071,1298534,1161,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,7
3.554198,753624,1164,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,5
3.548979,907285,1164,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,9
1.417342,907286,1164,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,7
2.220034,1240218,1164,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,10
3.541271,1298141,1164,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,6
2.718854,1298475,1164,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,8
3.18347,1298533,1164,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,9
4.962597,1298534,1164,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,5
3.406148,724869,1194,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,5
5.247568,753624,1194,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,3
5.030789,906693,1194,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,9
5.10875,906821,1194,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,7
5.307758,907285,1194,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,9
4.862534,907286,1194,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,10
5.340665,909904,1194,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,6
4.270695,910546,1194,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,10
4.59862,910907,1194,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,10
5.371146,925347,1194,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,5
5.408283,925348,1194,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,9
2.53419,1240201,1194,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,1
4.830978,1240208,1194,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,1
5.218115,1240218,1194,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,9
4.950268,1240219,1194,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,1
4.536486,1290797,1194,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,5
4.806608,1298141,1194,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,4
3.94328,1298216,1194,0,0,0,0,0,5.4289218151,3.2517140881,2.2508302412,6
3.936877,1298219,1194,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,3
4.698852,1298475,1194,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,1
6.046538,1298476,1194,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,9
3.479088,1298526,1194,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,3
4.182679,1298533,1194,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,4
6.009751,1298534,1194,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,7
5.012177,907285,1203,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,7
3.363505,1240218,1203,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,10
5.559664,1298141,1203,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,7
4.362092,1298475,1203,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,2
4.980817,1298533,1203,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,5
6.246364,1298534,1203,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,7
2.457952,724869,1219,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,3
3.575898,753624,1219,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,1
1.674304,906693,1219,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,5
2.887622,906821,1219,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,4
1.804984,907285,1219,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,5
0.780196,907286,1219,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,4
5.538856,909904,1219,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,10
2.975089,910546,1219,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,1
4.115173,910907,1219,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,2
2.850135,925347,1219,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,3
2.728947,925348,1219,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,2
1.331176,1240201,1219,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,9
4.81885,1240208,1219,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,5
2.975215,1240218,1219,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,5
2.230884,1240219,1219,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,9
3.413508,1290797,1219,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,7
4.053238,1298141,1219,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,10
2.640099,1298216,1219,0,0,0,0,0,5.4289218151,3.2517140881,2.2508302412,9
2.493171,1298219,1219,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,9
1.837007,1298475,1219,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,4
3.180137,1298476,1219,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,1
4.973179,1298526,1219,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,2
2.85199,1298533,1219,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,8
4.159805,1298534,1219,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,4
0.129946,724869,1242,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,1
1.386106,906693,1242,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,10
0.906539,906821,1242,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,3
-0.289623,907285,1242,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,2
2.770925,909904,1242,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,8
-2.26566,910546,1242,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,6
1.116918,910907,1242,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,4
1.897268,925347,1242,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,1
1.000695,925348,1242,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,6
-0.590437,1240201,1242,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,7
1.395593,1240208,1242,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,3
2.144913,1240218,1242,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,5
0.695598,1240219,1242,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,1
1.655266,1290797,1242,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,7
1.558411,1298141,1242,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,7
1.194331,1298216,1242,0,0,0,0,0,5.4289218151,3.2517140881,2.2508302412,8
1.100426,1298219,1242,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,3
0.094226,1298475,1242,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,1
1.354906,1298476,1242,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,3
-0.835653,1298526,1242,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,8
0.108851,1298533,1242,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,6
2.986318,1298534,1242,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,8
-5.30489,724869,1372,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,3
-3.687906,724870,1372,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,6
-3.86123,906693,1372,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,5
-1.002762,906821,1372,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,10
-3.060516,907285,1372,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,5
-2.439186,909904,1372,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,5
-5.847311,910546,1372,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,8
-1.849748,910907,1372,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,6
2.335773,925347,1372,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,6
-2.433025,925348,1372,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,8
-4.219529,1240201,1372,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,5
-6.063884,1240208,1372,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,9
1.219295,1240218,1372,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,7
-4.562432,1240219,1372,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,7
-1.477633,1298141,1372,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,4
-0.224527,1298216,1372,0,0,0,0,0,5.4289218151,3.2517140881,2.2508302412,8
-0.459982,1298219,1372,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,7
-4.098118,1298475,1372,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,4
-4.625755,1298526,1372,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,2
-4.915802,1298533,1372,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,10
1.853198,724869,1373,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,1
3.206426,724870,1373,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,4
3.551708,906693,1373,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,10
2.174219,906821,1373,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,4
4.941771,907285,1373,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,3
2.069263,909904,1373,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,8
1.221678,910546,1373,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,6
5.069587,910907,1373,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,1
5.489698,925347,1373,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,9
4.401555,925348,1373,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,10
2.804642,1240201,1373,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,6
1.74363,1240208,1373,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,9
4.925338,1240218,1373,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,8
2.380545,1240219,1373,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,9
2.718246,1298141,1373,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,6
3.71016,1298216,1373,0,0,0,0,0,5.4289218151,3.2517140881,2.2508302412,8
2.375629,1298219,1373,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,10
2.339752,1298475,1373,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,4
3.476181,1298526,1373,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,5
2.877504,1298533,1373,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,1
6.044444,1298534,1373,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,8
3.148824,724869,1032,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,10
2.9726921931,724870,1032,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,2
2.7005265843,753624,1032,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,8
2.7324481943,906693,1032,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,4
1.0180351345,906821,1032,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,4
1.519794464,907285,1032,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,2
-0.215557287,907286,1032,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,4
1.5220033968,909904,1032,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,1
3.1126612052,910546,1032,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,5
1.6855149748,910907,1032,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,6
1.6971772955,925347,1032,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,4
2.973834,925348,1032,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,7
3.2182410584,1240201,1032,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,6
4.692311,1240208,1032,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,9
4.5820497768,1240218,1032,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,4
3.0275152123,1240219,1032,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,4
0.702763,1290797,1032,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,6
3.3789264814,1298141,1032,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,1
2.9444762262,1298216,1032,0,0,0,0,0,5.4289218151,3.2517140881,2.2508302412,10
1.8221900255,1298219,1032,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,6
-0.275680552,1298475,1032,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,4
0.559501,1298476,1032,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,4
1.4731923673,1298526,1032,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,4
1.6159307619,1298533,1032,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,3
4.7656458254,1298534,1032,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,7
-0.221566,724869,1014,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,2
-1.103121,724870,1014,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,8
1.356836,753624,1014,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,6
0.6074252182,906693,1014,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,5
1.160569599,906821,1014,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,5
-0.498874,907285,1014,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,10
-1.133618,907286,1014,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,2
